Id,SalePrice
1711,267781.6467720357
1712,244929.79594722964
1713,264828.0554607941
1714,219672.62831327575
1715,209192.8616958042
1716,180360.58757428257
1717,174813.54611485053
1718,136723.39213483568
1719,212331.8903478065
1720,245320.3516540007
1721,160815.43693343506
1722,127565.47773704193
1723,161775.13208108733
1724,211371.6013559799
1725,237722.4787603198
1726,184209.17727880017
1727,154194.30174091316
1728,181938.9831663839
1729,168376.5357847049
1730,165124.71231160112
1731,124601.62196307405
1732,128809.68246650706
1733,112025.76991295665
1734,120494.24638830709
1735,130895.80577240502
1736,110666.83282308989
1737,289812.68878123583
1738,257255.32736177655
1739,233063.37163733473
1740,208891.81908237142
1741,185332.41568963623
1742,160077.66041175622
1743,176735.76123902883
1744,321590.9103989224
1745,217289.44619899767
1746,201950.72643074705
1747,217254.16704678928
1748,204951.735268676
1749,144301.96614656545
1750,134176.8660803178
1751,241136.51202561194
1752,116915.53743232842
1753,145561.19022074697
1754,192284.80067639975
1755,168364.23570343739
1756,119575.19518431531
1757,120346.93083368363
1758,148015.46102709073
1759,169753.80394863486
1760,154954.2895968511
1761,138655.17292658798
1762,174547.79640042994
1763,197730.82306317115
1764,119586.86718943852
1765,177644.19088164167
1766,186590.54609900978
1767,209176.5857550564
1768,141807.20300244784
1769,164399.89198032732
1770,149054.46900225306
1771,131857.45297193713
1772,139116.38188946687
1773,126434.57043995273
1774,137963.90527579692
1775,143231.27093599783
1776,127704.28170220667
1777,108227.25600286578
1778,134371.67901133152
1779,126660.51694608916
1780,174592.92076113546
1781,128874.6378416868
1782,83940.96694154099
1783,148572.54540458633
1784,96257.99622433266
1785,129287.280525606
1786,129678.27673694916
1787,161090.78084826638
1788,58381.81701507461
1789,100170.31410858397
1790,67089.34845430015
1791,178910.6755608011
1792,160443.51290744156
1793,125232.82242245115
1794,151417.59150505808
1795,137209.43336407997
1796,141899.32565207756
1797,115030.25661247312
1798,126232.16036697352
1799,108504.39513612696
1800,144226.9560833693
1801,125071.89678314372
1802,140615.99773698108
1803,154713.62890218289
1804,129301.28961093978
1805,139815.43206710176
1806,124852.40502594474
1807,129420.20255616252
1808,125009.53313290222
1809,124011.14134195505
1810,132457.42778061642
1811,102211.92803473637
1812,98359.871383449
1813,126276.75459644783
1814,88301.10245972595
1815,59071.17069272599
1816,98912.18842216802
1817,110840.12735422986
1818,155208.70640729234
1819,133608.5808105622
1820,47163.469207024216
1821,125309.96729579063
1822,143297.36979285622
1823,39971.3315121392
1824,129089.39562437117
1825,138263.21520404652
1826,110879.29814171192
1827,99859.92464175112
1828,140642.84619020022
1829,143462.2690117666
1830,147019.14175085028
1831,153785.6229909803
1832,61579.75586001754
1833,158851.09439264977
1834,122380.96146457936
1835,118062.26166001329
1836,134827.32676527157
1837,78101.09225119013
1838,138579.25984115188
1839,95465.06785009555
1840,155555.1215291348
1841,139465.75856684524
1842,93395.81453137606
1843,128324.98264054679
1844,149236.34284085556
1845,150885.50861029152
1846,153826.55688073405
1847,178503.1330566402
1848,48279.849307837976
1849,119843.1305939555
1850,127688.30449041232
1851,158445.92762903142
1852,128034.52115371276
1853,126895.50117353778
1854,159227.47210837275
1855,151442.52431801578
1856,223024.38733728044
1857,136184.27695069584
1858,148139.86797711966
1859,129080.46929829629
1860,127582.13435042874
1861,128130.51366435595
1862,304254.8788657467
1863,279935.10400174715
1864,280055.8816749725
1865,385437.58621686976
1866,354313.3095518044
1867,220631.72163734632
1868,279089.6762634166
1869,200662.73058662828
1870,224135.30593006345
1871,258692.68259684474
1872,166704.05926526655
1873,216413.68352525236
1874,158574.51420543026
1875,207656.87035811463
1876,200637.70159313275
1877,215582.08716690558
1878,202073.30276848382
1879,124779.81790861435
1880,136350.43702609773
1881,259237.76332254056
1882,240973.40812880313
1883,190628.7186417408
1884,205638.92211977823
1885,240284.82616739586
1886,294132.9126799067
1887,204751.7803113722
1888,256301.4956260334
1889,161628.88024051161
1890,125226.8738920319
1891,158284.1294082287
1892,99095.03276647297
1893,128759.37159121528
1894,124167.09966476775
1895,139108.37748156453
1896,128030.09070627143
1897,106744.19509049026
1898,106616.37343952758
1899,159757.80952605233
1900,151574.9890641302
1901,163789.20291976837
1902,158323.67201519813
1903,208690.72578661153
1904,169644.7266520695
1905,213566.70667273016
1906,163243.0398523628
1907,227560.12570678067
1908,110646.45221993195
1909,128112.08551632518
1910,116341.09090633379
1911,248132.83399200832
1912,369156.0079615056
1913,140420.3401466177
1914,50984.7178898413
1915,349318.90232818824
1916,63179.77902116616
1917,240214.274297635
1918,147081.6253654703
1919,175504.05391986453
1920,172762.67713160886
1921,390782.54264025565
1922,357019.4490810618
1923,230257.56387608318
1924,217855.3558302414
1925,196810.77637389197
1926,389761.4220682269
1927,136296.52711550417
1928,161702.3819673959
1929,123510.96970049725
1930,152216.17601839948
1931,141782.9580896157
1932,138795.7383804362
1933,191456.95535767864
1934,180643.3775239638
1935,158837.18535513198
1936,194217.10031316272
1937,178984.40864569382
1938,174976.80395965063
1939,240721.26627877387
1940,193334.92964602052
1941,171566.2426641493
1942,190536.92794754807
1943,223275.6638917229
1944,390506.6275398487
1945,412241.89355244423
1946,126817.81785828715
1947,162715.7597106993
1948,178290.1297318585
1949,257416.8686624533
1950,199601.31701859055
1951,243967.5691843382
1952,214109.90042162125
1953,164906.76707516608
1954,185151.54419235588
1955,139391.48289665938
1956,294969.2800266203
1957,157535.2899939414
1958,291811.6199513035
1959,133980.44179789096
1960,114005.46344792999
1961,121693.88148750718
1962,102601.06210743373
1963,106670.46631501625
1964,109598.48742948167
1965,142887.11029136778
1966,135117.40985947652
1967,299734.4878993014
1968,393362.34535119403
1969,375954.6842705714
1970,412546.09536034573
1971,468412.04958600446
1972,385570.0234038856
1973,241387.9406124605
1974,332705.0765498273
1975,462237.13171954046
1976,248551.32955183374
1977,341383.3290398019
1978,335871.46374093357
1979,346353.54366349743
1980,192641.8142146308
1981,359508.97782201413
1982,211015.0752054039
1983,193861.82222091831
1984,161944.65742287633
1985,212239.44989669675
1986,210704.37317648594
1987,180723.5571173528
1988,168677.1934942752
1989,185214.44264009007
1990,201026.5863817467
1991,224276.82605062082
1992,207106.73100178925
1993,158963.38477843077
1994,222249.73355771584
1995,183961.31368676646
1996,250680.27954445602
1997,337823.4005830723
1998,312377.89621799777
1999,283562.6712589473
2000,309210.63186649454
2001,272722.35154256027
2002,230861.1158511966
2003,247919.58484595452
2004,279113.74028686754
2005,216515.62081764254
2006,218404.169765431
2007,227693.13564109104
2008,219198.7799737833
2009,199386.8273683476
2010,195336.92843283626
2011,155687.285843323
2012,170120.12694145448
2013,174773.79790096963
2014,185874.62220192395
2015,198467.23629894326
2016,199528.39906703608
2017,191825.9563761991
2018,118254.74208346962
2019,130081.24511915066
2020,108283.19835572907
2021,98143.37610102633
2022,180188.09117651358
2023,140014.60482891268
2024,265473.8424529131
2025,371601.16879248375
2026,175229.11571642835
2027,160508.4486048952
2028,160216.15215274884
2029,168384.1151393269
2030,256575.98440464938
2031,217333.79500961487
2032,248941.04486266058
2033,245676.43399842072
2034,172288.4587326707
2035,221016.11478897327
2036,211234.61535243824
2037,212759.80213063885
2038,385118.94942561607
2039,224822.00911725516
2040,284122.74411207176
2041,304887.9878826604
2042,192967.81151928293
2043,177789.6447499365
2044,175687.06839340774
2045,218690.14266996554
2046,138123.2501592797
2047,143363.31816246553
2048,140946.2153155717
2049,142962.18588931684
2050,183374.6237458169
2051,108813.23036808039
2052,121072.91325862826
2053,149489.1446036707
2054,93450.26530594188
2055,156660.50577309416
2056,152788.74896046496
2057,113556.38137898079
2058,210920.51650661504
2059,126162.99197988112
2060,171586.06996945018
2061,181437.9698642627
2062,132683.30149945887
2063,122986.10119509569
2064,134704.7989831169
2065,111391.83155810344
2066,174220.2725606157
2067,119662.80069823943
2068,142039.93109419986
2069,95384.05579273721
2070,113420.42265715501
2071,83624.11655559135
2072,159502.4133560509
2073,125949.63377966014
2074,176753.1146312241
2075,160266.42591383486
2076,110636.13564505582
2077,153513.82146174993
2078,132018.47662103875
2079,141244.43979653815
2080,122366.81325669112
2081,128013.39032215957
2082,116433.16742191868
2083,143431.42203032863
2084,109614.38729072813
2085,115118.21349631409
2086,135907.84350198566
2087,130919.51950462464
2088,94844.69834289131
2089,76274.59617235424
2090,120045.25397766636
2091,106293.44723585574
2092,118707.5913666384
2093,122751.07056784265
2094,110201.78892079394
2095,154021.43583424078
2096,86311.12768886477
2097,93884.21442456372
2098,155956.8012805054
2099,48704.21588724244
2100,73228.99750907788
2101,108433.26457840113
2102,138752.41085249145
2103,101859.31215478771
2104,153983.48096987093
2105,120904.7182645987
2106,54371.17401257477
2107,174385.01588992222
2108,128085.83190611361
2109,113315.10431787606
2110,128067.58333812314
2111,149819.06383903013
2112,141662.59150372754
2113,125254.68961393024
2114,121865.33376835856
2115,161355.1405693505
2116,114385.12512882325
2117,164872.91641310722
2118,132750.6614276137
2119,119704.71931103844
2120,117318.16848320152
2121,96667.19415236125
2122,118594.73837987542
2123,86571.55389905885
2124,161451.80685400157
2125,136722.49844772194
2126,162378.1759195953
2127,163183.0316684723
2128,129308.71011251345
2129,93923.1271111913
2130,137418.8810183655
2131,143211.27755811863
2132,116677.15995578389
2133,116289.1030225771
2134,130623.64692049845
2135,96098.68240146092
2136,79439.25723953971
2137,96677.95948286478
2138,126529.90475948776
2139,155710.5881125408
2140,143568.66847600954
2141,173085.64758430244
2142,123094.20999709358
2143,142071.53059199345
2144,122990.07097289957
2145,136461.62615831677
2146,178740.4372455843
2147,134864.15555047136
2148,131773.76140126193
2149,150885.06868672854
2150,230537.1195804281
2151,121990.9889749766
2152,175352.642690262
2153,159280.85181127163
2154,97437.36483072284
2155,145675.4000377475
2156,246747.4114658793
2157,219564.2148193143
2158,230025.34239458205
2159,210678.389780631
2160,183446.39713841412
2161,230513.8121057646
2162,397003.57342351816
2163,348964.7844385116
2164,255565.08283281687
2165,209294.8389322116
2166,161134.418884744
2167,216932.5028887669
2168,199480.3195484967
2169,193295.82315987133
2170,227796.78692974898
2171,164876.74114806825
2172,126413.29000009986
2173,162869.81014391853
2174,225366.09717637766
2175,279860.3247180674
2176,304447.8407502962
2177,233164.75020613594
2178,211808.72927765228
2179,135964.96902663764
2180,211889.26321739788
2181,193037.94781472103
2182,229706.1279085196
2183,193708.53579257306
2184,115938.40825291607
2185,150230.75544249747
2186,147463.56575526533
2187,160572.2598214441
2188,154089.7039801601
2189,349484.8961631249
2190,83813.70460989364
2191,84828.71931175233
2192,88938.35168018784
2193,113478.57002337254
2194,105540.81541845898
2195,104041.41483469705
2196,115344.00606036514
2197,106829.08931344267
2198,156294.36494571928
2199,157736.28753283154
2200,163702.45167233932
2201,146604.79745678106
2202,213106.01956895937
2203,139788.31542376627
2204,170708.29538596646
2205,122358.93360087584
2206,136348.44819829546
2207,243112.42857383008
2208,284874.63268727367
2209,242412.54336537165
2210,116552.03495059401
2211,122128.44722055257
2212,119837.2006183022
2213,108343.27666167659
2214,129974.11730830657
2215,104887.97197563203
2216,157003.90788455724
2217,69463.30094169911
2218,66768.59655839387
2219,58604.24812669963
2220,55723.342473956196
2221,352129.99890714855
2222,303650.85305957566
2223,305527.4580656292
2224,210379.0277037771
2225,123478.93762138173
2226,174976.25028502598
2227,190531.0655776237
2228,284197.0822191255
2229,262889.3021866751
2230,145717.27598532292
2231,211478.6961619291
2232,177482.82645308535
2233,178175.30426208882
2234,240573.14173992586
2235,217389.4511915223
2236,254247.6033442879
2237,305295.47807363217
2238,206521.9961459157
2239,116830.00700059271
2240,167987.15871372304
2241,149567.66300610674
2242,126009.5948617257
2243,140977.2458883752
2244,105452.92698423871
2245,105300.27948334732
2246,156908.6367583395
2247,120167.68344244105
2248,125500.25306128092
2249,115459.07788244505
2250,131596.25088232785
2251,99427.74712239031
2252,182760.02028791042
2253,149241.80044824374
2254,172460.8261246251
2255,177801.06937338534
2256,171331.3136843011
2257,203013.3862945366
2258,157416.14398991733
2259,161125.65870857314
2260,163324.54741026563
2261,204958.60431453024
2262,220067.9272702068
2263,406774.0850394885
2264,492427.5473551641
2265,184271.87009106943
2266,350426.9914244124
2267,377285.0749173663
2268,470658.53335237043
2269,157440.13289516835
2270,191352.02071700312
2271,225009.61185015066
2272,202692.57995894467
2273,163226.67211084242
2274,177919.70242901595
2275,164676.85105829287
2276,184704.41234714116
2277,187426.28618118598
2278,152287.90992813985
2279,128708.39234654399
2280,124066.53430928997
2281,156130.9274959624
2282,188800.680435906
2283,112502.33412325708
2284,125612.58712193849
2285,136933.60047143145
2286,129734.60250605772
2287,383172.68257124245
2288,272948.19820774184
2289,351731.91250220157
2290,486542.68777554657
2291,336450.75137716753
2292,420300.99874162313
2293,481255.2727797959
2294,390174.2393993175
2295,511605.6885268626
2296,285114.9514923569
2297,355042.18780219456
2298,326346.8114748091
2299,340686.72936738754
2300,315920.0589193531
2301,320377.1648173637
2302,242435.59854752137
2303,245112.98518177719
2304,257488.6741513995
2305,183610.0006215337
2306,171769.9904591115
2307,184088.38458713194
2308,205752.40882560486
2309,289075.2873591176
2310,206091.940807838
2311,187026.7054958992
2312,191697.09017541344
2313,161092.20468454692
2314,183818.1305405124
2315,178831.99504682
2316,197124.5732800252
2317,190849.4217750911
2318,177402.4095046491
2319,184808.15363189936
2320,193835.70411714213
2321,234689.99424242871
2322,171556.5856777278
2323,202831.34679348944
2324,189811.85135062455
2325,210908.1635360943
2326,173039.50041487283
2327,197380.74489268902
2328,210507.19843627932
2329,197792.92185221094
2330,177043.03161686254
2331,345483.4826456269
2332,428695.0798540352
2333,327062.4921602079
2334,250779.75566200202
2335,297669.82655912254
2336,305812.7838945531
2337,201683.8404007601
2338,261044.8757072464
2339,208648.9956239938
2340,427486.92635523336
2341,201983.9323394896
2342,230776.93159132087
2343,220835.96311367414
2344,211478.359513045
2345,235562.03590997757
2346,216072.19051084065
2347,197500.89308309846
2348,239908.90116600526
2349,185381.59046141146
2350,332856.58452971134
2351,255965.5481140206
2352,228371.35415011944
2353,208630.67441463392
2354,144415.30690651332
2355,145372.18734815315
2356,158037.33877996483
2357,191870.44591368767
2358,192827.13691273986
2359,132788.45529221007
2360,117933.55395452613
2361,145211.30632634382
2362,260770.42861061648
2363,138980.51765436365
2364,147197.72738481814
2365,205366.27104487794
2366,206150.41731734364
2367,241794.03637330933
2368,227099.1303424395
2369,225700.60429237215
2370,166354.4238618289
2371,148415.8528787412
2372,193740.05318399225
2373,287699.95298459724
2374,313553.7265578264
2375,244917.1732222011
2376,273327.3557782561
2377,340586.20110967214
2378,148019.82319568697
2379,213468.08395493307
2380,150761.10820619212
2381,162124.29935647364
2382,204190.9137774314
2383,200221.30619567086
2384,243428.88440144662
2385,162657.97642485652
2386,139091.24718201938
2387,137518.619864525
2388,105050.93535686171
2389,108136.40946364694
2390,144493.91020545206
2391,140504.7693666537
2392,114179.40317110694
2393,170919.18800847614
2394,141214.15616416745
2395,201113.37080619283
2396,152150.8774704651
2397,205247.06511090067
2398,120067.7204355278
2399,66772.80571817557
2400,67744.7299396549
2401,116534.1099068823
2402,141913.47725798737
2403,138250.071266585
2404,157519.57475370515
2405,155426.9121434394
2406,137215.06186111027
2407,130464.31592785672
2408,147781.6715059237
2409,120214.25094161303
2410,167544.7735224347
2411,118786.1682081687
2412,147491.20914029726
2413,136194.55106707086
2414,157338.18361533582
2415,125932.31995135972
2416,127946.267053164
2417,135079.31625654202
2418,128697.30984404491
2419,126762.82495749331
2420,118804.78399278669
2421,138901.22197574924
2422,112191.87793393331
2423,104789.19440732746
2424,171933.2660318965
2425,195049.74215095886
2426,116981.66762915328
2427,120914.64307093038
2428,170013.74840091192
2429,112315.53747404403
2430,136624.56597684883
2431,98977.31448029837
2432,151462.73586343997
2433,145571.66288137686
2434,147198.62848017737
2435,159022.13277605243
2436,114205.47572931924
2437,99876.79430241628
2438,117327.64291971724
2439,105158.85682100449
2440,129285.38590203147
2441,93009.58023585011
2442,90179.81313529176
2443,125786.03079535234
2444,120651.59174439966
2445,87641.60599972357
2446,129253.34087451127
2447,201228.995797573
2448,149877.54530317825
2449,113587.95023538574
2450,150754.87281362704
2451,115089.98205453083
2452,181574.02271130917
2453,106569.0679509218
2454,128361.96705862596
2455,109675.40911778637
2456,146307.06499968178
2457,134312.2793308163
2458,130519.87439837339
2459,112883.3792722832
2460,144713.54916906622
2461,150828.78232090885
2462,134612.13654012192
2463,132836.37650884036
2464,175866.35061387852
2465,157748.19363443044
2466,119377.76608622384
2467,127696.82586589827
2468,85902.5220923255
2469,80245.81609436193
2470,220181.55711638933
2471,201175.723813615
2472,161358.48816932744
2473,118787.09949423425
2474,68859.05820473084
2475,212296.38917543011
2476,115354.33988400969
2477,128136.20013695744
2478,147351.77449566263
2479,107522.92182420986
2480,157821.85585901592
2481,123495.97049340403
2482,124645.99197062317
2483,110957.33419222238
2484,125735.60696369222
2485,127651.44853351169
2486,156138.2081982714
2487,157988.58284851522
2488,147602.27529512107
2489,147724.40139049705
2490,137615.2095508447
2491,96251.12665869057
2492,184674.3639160821
2493,164946.23492721582
2494,156003.74789544096
2495,98497.29166019856
2496,214775.12304585113
2497,160151.24297716073
2498,107747.44720845799
2499,89097.55364591355
2500,122601.95654088588
2501,150580.26148603274
2502,142851.89653825993
2503,99342.18994630431
2504,169338.65732792512
2505,223252.93308735895
2506,249332.09526828874
2507,287635.0210257494
2508,251866.27558513547
2509,217251.22899869992
2510,218109.71676590425
2511,174197.44987068183
2512,212392.41792585363
2513,217812.5485620561
2514,270391.93894696474
2515,152183.5738935651
2516,179056.5545609597
2517,154157.6508282191
2518,153842.53976439493
2519,228222.7097210356
2520,219262.83956832235
2521,190653.3783734776
2522,219909.02504098104
2523,121067.63733219262
2524,126597.22124956708
2525,143999.57281881486
2526,132828.15230041367
2527,122491.38617095663
2528,122869.46756551648
2529,134751.58455145016
2530,126053.74125204598
2531,247777.13268928308
2532,230860.0972817794
2533,191392.81122384986
2534,232810.48048264312
2535,289276.13977862376
2536,223488.49415315632
2537,229623.45856015995
2538,192395.0441186032
2539,191581.87375756598
2540,179266.41120058115
2541,171726.14002260787
2542,156721.57129886682
2543,123962.13366902412
2544,123094.03614108788
2545,142712.4938806325
2546,128363.14844132152
2547,148661.2658426749
2548,164938.0821352326
2549,160450.93245921415
2550,875716.9681543547
2551,163934.88251145385
2552,131897.5516701862
2553,75638.26022839521
2554,90516.21664130628
2555,117842.00366468326
2556,94504.51092503546
2557,110301.37751117744
2558,138302.66955575603
2559,144246.91365952935
2560,145840.32169916676
2561,149978.70738208172
2562,139472.09311511824
2563,152384.15844151788
2564,173865.69164222383
2565,132052.1410316915
2566,158600.7154706868
2567,147432.4645934585
2568,195602.80234122716
2569,233647.75415952253
2570,116784.1276398784
2571,201879.0734116299
2572,166584.9193049183
2573,250176.98389595278
2574,320552.0838361063
2575,139263.75862247086
2576,121099.4670073657
2577,153191.3176338528
2578,85619.44352420025
2579,69676.29861334836
2580,78385.64216584704
2581,89211.12134127294
2582,88489.98236297797
2583,297812.2263636682
2584,178592.35586112016
2585,176403.97190381592
2586,206789.13592696047
2587,199619.9614300694
2588,152780.1447188754
2589,151123.50166505753
2590,196756.70067278348
2591,224346.14458290229
2592,215979.75691281137
2593,255524.9905194946
2594,188308.11610190882
2595,200934.18386805826
2596,271991.6151831183
2597,187194.37868004822
2598,287844.38733432523
2599,364452.0085813442
2600,163816.46601241102
2601,155676.51466594517
2602,86372.34056290764
2603,94121.89713460194
2604,93683.74639320261
2605,84553.75339451262
2606,140531.5783626982
2607,212813.84782828356
2608,191350.0774561247
2609,167796.89637078345
2610,110816.07288870227
2611,125919.290450105
2612,153948.88086605133
2613,131714.1564821276
2614,128196.28998448607
2615,155226.64120661005
2616,140306.2211799635
2617,178892.5373701285
2618,191291.60497570343
2619,200629.58831579663
2620,180372.66748196053
2621,169543.30294541878
2622,171132.9507078054
2623,235189.54229216065
2624,297210.10096472263
2625,314793.11544771475
2626,163014.98644723318
2627,171639.90066160943
2628,531865.9577572999
2629,565404.448356378
2630,396352.4528583287
2631,531581.93192595
2632,444547.5169991924
2633,329457.23636037466
2634,436618.3686956169
2635,164220.09618473446
2636,174109.22704226626
2637,184381.95318860258
2638,254600.6005718084
2639,192892.0126987185
2640,150099.1487175701
2641,104227.42759453312
2642,192172.0683064531
2643,108998.16434452006
2644,113076.89534855133
2645,115539.31912666134
2646,97402.36071107801
2647,104847.24891795205
2648,131487.89866022073
2649,158525.2075122532
2650,142607.80149674774
2651,133921.96301103994
2652,426713.2447935859
2653,240304.21379541646
2654,262471.6965378661
2655,393753.1898805283
2656,317087.13880685624
2657,358707.3364547294
2658,311004.77776646195
2659,296389.1891972968
2660,376584.125250983
2661,361152.3839093618
2662,364361.88821019244
2663,276183.31617291766
2664,278919.4855847745
2665,341619.48630468966
2666,284771.4117895843
2667,170052.92284059207
2668,185209.85165128292
2669,184316.04464936632
2670,269684.3070293166
2671,191790.00111124146
2672,195404.21016575204
2673,187618.20661404947
2674,193638.23732502732
2675,173740.69140465747
2676,184607.65399659204
2677,196810.6123437943
2678,250478.94023160663
2679,285473.4130825576
2680,297104.2990969534
2681,422155.69573651836
2682,304718.05135939055
2683,551349.0666683353
2684,333655.0386838395
2685,332310.67388119636
2686,247602.1656871667
2687,295643.99750757613
2688,215320.21981388135
2689,208582.1649106979
2690,437015.6724261018
2691,183249.48903280092
2692,139760.32445890983
2693,206945.24407258848
2694,146817.19166101416
2695,189480.9488116273
2696,181564.8621217379
2697,188731.41885580096
2698,193808.66272704166
2699,176092.49600851702
2700,152262.69093237974
2701,150254.06310482748
2702,121392.07138312758
2703,145293.9072357734
2704,129157.54012647609
2705,112672.44785450387
2706,111775.05231771599
2707,122508.46321516561
2708,127055.9771536944
2709,104784.7867209359
2710,120340.18543985179
2711,253447.09994010994
2712,387713.1560874426
2713,162824.4184778117
2714,147304.3048302365
2715,151190.50196012604
2716,136741.94565093913
2717,196600.50462646363
2718,221452.05584861286
2719,158580.4308195222
2720,175565.854003169
2721,130009.80461167652
2722,160835.14824885203
2723,134110.05657608635
2724,127252.49961386473
2725,129674.27563780194
2726,155089.5266977425
2727,168679.42749665538
2728,179906.27095336825
2729,142234.4367148577
2730,158124.16813947665
2731,125831.78302662214
2732,134582.047037993
2733,145902.0811283738
2734,142776.63807497174
